Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0159.jpg,costan,cosmin<|im_end|>,comficid,12,6,0.36363636363636365,0.2857142857142857,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06638860702514648
P0653.jpg,salost,slostf<|im_end|>,salost dx,12,3,0.4545454545454546,0.8,2.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.09490084648132324
P0278.jpg,rolip,r019p<|im_end|>,rupin,13,3,0.19999999999999996,0.4,2.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.10382580757141113
P0245.jpg,trilock,trilock<|im_end|>,trilock,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0775606632232666
P0537.jpg,nexe,nexte<|im_end|>,dexilend,11,5,0.42105263157894735,0.5,2.75,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.059758663177490234
P0430.jpg,cortan,cotam<|im_end|>,coragen-d,11,5,0.47619047619047616,0.6666666666666667,1.8333333333333333,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.07769513130187988
P0758.jpg,neuro-b,neuro-b<|im_end|>,neurolin,10,3,0.5833333333333333,0.6666666666666667,1.4285714285714286,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.08080339431762695
P0725.jpg,bislol,speow<|im_end|>,sekorin,14,7,0.19047619047619047,0.3076923076923077,2.3333333333333335,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.06650376319885254
P0175.jpg,elodep 5,e10dep 5<|im_end|>,dexilend,12,7,0.46153846153846156,0.375,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.1282670497894287
P0199.jpg,coragen-d,cotagene-d<|im_end|>,coragen-d,12,0,0.5517241379310345,1.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.11334753036499023
P0507.jpg,amilin,amilin<|im_end|>,amilin,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07886171340942383
P0723.jpg,calboral dx,albendazol<|im_end|>,metronidazole,15,11,0.3870967741935484,0.25,1.3636363636363635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10170316696166992
P0079.jpg,povital,remo20<|im_end|>,bromen,14,7,0.17391304347826086,0.15384615384615385,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0876777172088623
P0179.jpg,clavutil,nexea опиоидо<|im_end|>,dexilend,21,8,0.12903225806451613,0.25,2.625,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1569075584411621
P1035.jpg,dexter,dextrose<|im_end|>,dexilend,13,4,0.41666666666666663,0.5714285714285714,2.1666666666666665,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07952737808227539
P0332.jpg,mixit,mixit<|im_end|>,mixit,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06427359580993652
P0531.jpg,sardopa,sardopa<|im_end|>,sardopa,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08283662796020508
P0679.jpg,neuroxen,nuroxen<|im_end|>,neuroxen,11,0,0.56,1.0,1.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.10427594184875488
P0717.jpg,rosu,лози<|im_end|>,nimens,14,6,0.0,0.19999999999999996,3.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.07795190811157227
P0040.jpg,domin,paloxi<|im_end|>,paloxi,13,5,0.2857142857142857,0.36363636363636365,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0751655101776123
P0031.jpg,medroxy,relvis<|im_end|>,relvis,15,6,0.26086956521739135,0.15384615384615385,2.142857142857143,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.06392455101013184
P0925.jpg,calboral,salvocel<|im_end|>,callin,14,5,0.3076923076923077,0.5714285714285714,1.75,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0878605842590332
P0137.jpg,nexe,nepc<|im_end|>,nimens,11,4,0.33333333333333337,0.4,2.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07937097549438477
P0055.jpg,fougest,pricolil<|im_end|>,collagen-d,16,7,0.16000000000000003,0.3529411764705882,2.2857142857142856,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08851790428161621
P0828.jpg,flugal,fidel<|im_end|>,dexilend,13,8,0.19047619047619047,0.1428571428571429,2.1666666666666665,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.07416439056396484
P1053.jpg,denixil,deixil<|im_end|>,dexilend,11,5,0.5217391304347826,0.6666666666666667,1.5714285714285714,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.08621978759765625
P0949.jpg,epitra,brahma<|im_end|>,bromen,15,6,0.18181818181818177,0.16666666666666663,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0836637020111084
P0970.jpg,avolac,avalac<|im_end|>,avolac,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08391666412353516
P0960.jpg,tryptin,tynphu<|im_end|>,nimens,12,7,0.4347826086956522,0.3076923076923077,1.7142857142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08925104141235352
P0705.jpg,combicid,сабирад<|im_end|>,nimens,15,7,0.16000000000000003,0.1428571428571429,1.875,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.08800363540649414
P0004.jpg,losita,losifia.<|im_end|>,blomen,13,5,0.41666666666666663,0.33333333333333337,2.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.09198498725891113
P0337.jpg,esohil,esokil<|im_end|>,esomand,11,4,0.4545454545454546,0.46153846153846156,1.8333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07380294799804688
P0621.jpg,xinc b,xinc13<|im_end|>,nimens,12,5,0.36363636363636365,0.33333333333333337,2.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.10134124755859375
P1094.jpg,beklo,векло<|im_end|>,nimens,14,6,0.09999999999999998,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07737898826599121
P0985.jpg,cefotil,cefotil<|im_end|>,cefotil,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07756686210632324
P1050.jpg,bislol,bislof<|im_end|>,blomen,11,5,0.4545454545454546,0.5,1.8333333333333333,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.09097886085510254
P1005.jpg,algin,bazal 50<|im_end|>,algend,14,2,0.34782608695652173,0.7272727272727273,2.8,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.11542940139770508
P0343.jpg,eylox,eylox<|im_end|>,dexilend,10,6,0.5,0.3076923076923077,2.0,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07723331451416016
P0619.jpg,don a,dna.<|im_end|>,nimens,12,6,0.3157894736842105,0.18181818181818177,2.4,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.06948328018188477
P0059.jpg,omep,fexo<|im_end|>,dexilend,11,7,0.33333333333333337,0.16666666666666663,2.75,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0838925838470459
P0873.jpg,seclo,бельо<|im_end|>,nimens,14,6,0.09999999999999998,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07601499557495117
P0760.jpg,cap. foldin,caf. f012in<|im_end|>,caficid,14,7,0.4375,0.4444444444444444,1.2727272727272727,0.6363636363636364,1.0,1.0,0.0,0.0,0.0,0.0,0.1445779800415039
P0064.jpg,n-max so,indever 10<|im_end|>,indever 10,18,8,0.1428571428571429,0.2222222222222222,2.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10719466209411621
P0261.jpg,esmax,esmaux<|im_end|>,esomand,11,3,0.47619047619047616,0.6666666666666667,2.2,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.07419323921203613
P0405.jpg,bilaxe,bilaxe<|im_end|>,bilaxe,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07437825202941895
P0532.jpg,adovas,adovas<|im_end|>,adovas,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0740804672241211
P0101.jpg,telmacal,telmaceal<|im_end|>,telmacal,11,0,0.5925925925925926,1.0,1.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08795785903930664
P0169.jpg,prelics cr,polioca cr<|im_end|>,prelics cr,14,0,0.4666666666666667,1.0,1.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08800077438354492
P0549.jpg,indo,indo<|im_end|>,nimens,10,5,0.4444444444444444,0.4,2.5,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.060930490493774414
P0713.jpg,m-lucas 10,m-lucanio<|im_end|>,lanolin,13,9,0.4137931034482759,0.23529411764705888,1.3,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.1054534912109375
P0618.jpg,clavusef,clavulíf<|im_end|>,clavusef,12,0,0.46153846153846156,1.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.11561036109924316
P0534.jpg,loxodol,loxa 2001<|im_end|>,blomen,15,6,0.3076923076923077,0.3076923076923077,2.142857142857143,0.8571428571428571,2.0,1.0,0.0,0.0,0.0,0.0,0.14467930793762207
P0345.jpg,napa,napa<|im_end|>,napa extend,10,7,0.4444444444444444,0.5333333333333333,2.5,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.06603622436523438
P0732.jpg,dexter,dexametazone<|im_end|>,dexamethason,17,8,0.3571428571428571,0.4444444444444444,2.8333333333333335,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.11381959915161133
P0274.jpg,neopenem,неопеком<|im_end|>,nimens,16,5,0.15384615384615385,0.4285714285714286,2.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.08973431587219238
P0454.jpg,telmiaip,telmidip<|im_end|>,telmidip,11,1,0.5384615384615384,0.875,1.375,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.09129190444946289
P0335.jpg,dexnaaf,dexnaaf<|im_end|>,dexnaaf,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08743929862976074
P0391.jpg,rostil,rasfili<|im_end|>,rasiflex,13,5,0.34782608695652173,0.5714285714285714,2.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.08841681480407715
P1091.jpg,dexter,dapke<|im_end|>,dexilend,12,4,0.2857142857142857,0.5714285714285714,2.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.08093953132629395
P0067.jpg,profenid gel,bicentel<|im_end|>,ointment,16,10,0.2666666666666667,0.30000000000000004,1.3333333333333333,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.09847640991210938
P0797.jpg,neuro,416202<|im_end|>,nimens,15,5,0.09523809523809523,0.36363636363636365,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12520837783813477
P0068.jpg,rudi 120,potenid sel<|im_end|>,profenid gel,19,9,0.13793103448275867,0.30000000000000004,2.375,1.125,1.0,1.0,0.0,0.0,0.0,0.0,0.08919763565063477
P0940.jpg,neuro,neem<|im_end|>,nimens,12,5,0.21052631578947367,0.36363636363636365,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06571507453918457
P0894.jpg,calboral,calbocadil<|im_end|>,calboral d,13,2,0.5,0.8888888888888888,1.625,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.11002564430236816
P0013.jpg,t-cef,t-cef<|im_end|>,cefim,10,4,0.5,0.6,2.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0798044204711914
P0363.jpg,vonocab,egual anual<|im_end|>,ansulin,20,7,0.1428571428571429,0.1428571428571429,2.857142857142857,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.10311293601989746
P0606.jpg,zimax,timex<|im_end|>,dexilend,12,7,0.30000000000000004,0.15384615384615385,2.4,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.06380581855773926
P0615.jpg,dexter,dexbex<|im_end|>,dexilend,12,4,0.36363636363636365,0.5714285714285714,2.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.08817386627197266
P0842.jpg,combicid,combined<|im_end|>,combicid,11,0,0.5384615384615384,1.0,1.375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04953408241271973
P1057.jpg,progest,proseft<|im_end|>,rosetn,12,4,0.41666666666666663,0.6153846153846154,1.7142857142857142,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0788578987121582
P0968.jpg,reelife,neelife<|im_end|>,reelife,11,0,0.5,1.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0742642879486084
P0886.jpg,demelon,demolon<|im_end|>,derolon,11,2,0.5,0.7142857142857143,1.5714285714285714,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0778801441192627
P0185.jpg,ocof,ocof<|im_end|>,ocof,10,0,0.4444444444444444,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06000065803527832
P0683.jpg,rosu,bed<|im_end|>,dexilend,13,8,0.0,0.0,3.25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04609489440917969
P0412.jpg,nebanol,nebanol<|im_end|>,nebanol,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09205198287963867
P0248.jpg,texit,texit<|im_end|>,dexilend,10,5,0.5,0.46153846153846156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06677699089050293
P0395.jpg,tajenta,tajenta<|im_end|>,tajenta,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08365106582641602
P0539.jpg,seko,sek6<|im_end|>,sekorin,11,3,0.33333333333333337,0.7272727272727273,2.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.07778477668762207
P0329.jpg,gintabac,cantabac<|im_end|>,canficid,12,7,0.46153846153846156,0.25,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.09634017944335938
P1002.jpg,vildamet,vildamf<|im_end|>,vildamet,10,0,0.56,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09500718116760254
P0238.jpg,itolcive 80,itoxicine 50<|im_end|>,itokine 50,14,4,0.48484848484848486,0.6666666666666667,1.2727272727272727,0.36363636363636365,1.0,1.0,0.0,0.0,0.0,0.0,0.13574576377868652
P0487.jpg,rofixim,rofixim<|im_end|>,rofixim,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0959475040435791
P0787.jpg,folzin,fol2in<|im_end|>,ointment,11,7,0.4545454545454546,0.4285714285714286,1.8333333333333333,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.09811067581176758
P0741.jpg,calboral,calborsel<|im_end|>,calboral d,12,2,0.5185185185185186,0.8888888888888888,1.5,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.09455323219299316
P0690.jpg,relentus,nelenh<|im_end|>,relenten,12,2,0.33333333333333337,0.75,1.5,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.08060312271118164
P0851.jpg,amitip,amifip<|im_end|>,amitip,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07410407066345215
P0300.jpg,nexe,next c<|im_end|>,napa extend,12,7,0.4,0.5333333333333333,3.0,1.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0599515438079834
P0003.jpg,indever,indeven<|im_end|>,indever,11,0,0.5,1.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06328392028808594
P0007.jpg,napa,нара<|im_end|>,nimens,13,5,0.11111111111111116,0.19999999999999996,3.25,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.05960226058959961
P0596.jpg,telmivas,telmivon<|im_end|>,telmiva,12,1,0.46153846153846156,0.9333333333333333,1.5,0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0875394344329834
P0328.jpg,kinate,kinote<|im_end|>,ointment,11,5,0.4545454545454546,0.5714285714285714,1.8333333333333333,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.06326746940612793
P0874.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06938576698303223
P0353.jpg,bilaxe,bilaxe<|im_end|>,bilaxe,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08941340446472168
P0755.jpg,folzin,folhin<|im_end|>,ointment,11,7,0.4545454545454546,0.4285714285714286,1.8333333333333333,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.06551384925842285
P0550.jpg,nexe,n-e-x-e<|im_end|>,dexilend,13,5,0.38095238095238093,0.5,3.25,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.08950424194335938
P0990.jpg,ointment,ointment<|im_end|>,ointment,10,0,0.6153846153846154,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04986143112182617
P0216.jpg,trd coutine,ted cautive<|im_end|>,trd coutine,13,0,0.5,1.0,1.1818181818181819,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09327292442321777
P0310.jpg,xyflo,xyf10<|im_end|>,dexilend,12,7,0.30000000000000004,0.3076923076923077,2.4,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0889432430267334
P0543.jpg,nexe,n-1x1<|im_end|>,nimens,12,4,0.3157894736842105,0.4,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10605120658874512
P0426.jpg,clavutil,clavulíl<|im_end|>,callin,12,5,0.46153846153846156,0.4285714285714286,1.5,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.10217618942260742
P0440.jpg,telmidip,teludip<|im_end|>,telmidip,12,0,0.48,1.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07406449317932129
P0967.jpg,esprazo,bhutanot<|im_end|>,tab. normen,16,10,0.16000000000000003,0.2222222222222222,2.2857142857142856,1.4285714285714286,1.0,2.0,0.0,0.0,0.0,0.0,0.0881659984588623
P0919.jpg,calboral,сальвиял<|im_end|>,nimens,18,8,0.0,0.0,2.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11543393135070801
P1074.jpg,neuroxen,nemoxen<|im_end|>,neemoxew,12,3,0.48,0.625,1.5,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.09336566925048828
P0667.jpg,radiflex,nads hmx<|im_end|>,napa extend,14,9,0.3076923076923077,0.3157894736842105,1.75,1.125,2.0,2.0,0.0,0.0,0.0,0.0,0.08894157409667969
P0680.jpg,asynta,asynth<|im_end|>,asynta,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07742643356323242
P0334.jpg,napxon,nupraxon<|im_end|>,panied,13,5,0.41666666666666663,0.33333333333333337,2.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0877695083618164
P0740.jpg,folzin,po12in<|im_end|>,ointment,13,7,0.2727272727272727,0.4285714285714286,2.1666666666666665,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.09121370315551758
P0482.jpg,vonocab,voneaab<|im_end|>,vonacab,12,1,0.41666666666666663,0.8571428571428572,1.7142857142857142,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.08812189102172852
P0911.jpg,esprazo,espazito<|im_end|>,respazit,13,4,0.48,0.6666666666666667,1.8571428571428572,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.07418251037597656
P0295.jpg,texit,texit<|im_end|>,dexilend,10,5,0.5,0.46153846153846156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.059764862060546875
P0257.jpg,esover,esonex<|im_end|>,esomand,12,4,0.36363636363636365,0.46153846153846156,2.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07448792457580566
P0026.jpg,nimens,paatiet<|im_end|>,napa extend,13,8,0.34782608695652173,0.3529411764705882,2.1666666666666665,1.3333333333333333,1.0,2.0,0.0,0.0,0.0,0.0,0.07432317733764648
P0287.jpg,clonapex,слонапро<|im_end|>,nimens,17,7,0.07692307692307687,0.2857142857142857,2.125,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.09205436706542969
P0048.jpg,robac,розусар<|im_end|>,nimens,17,6,0.0,0.0,3.4,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.10319089889526367
P0107.jpg,duloxen,duloxen<|im_end|>,duloxen,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0889894962310791
P0056.jpg,omep,framyct<|im_end|>,cinamycin,15,8,0.19047619047619047,0.15384615384615385,3.75,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08844280242919922
P0389.jpg,nexpro,nexpro<|im_end|>,nexpro,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07383108139038086
P0214.jpg,zo.mups 20,20.mups<|im_end|>,mups,12,6,0.37037037037037035,0.5714285714285714,1.2,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.09785199165344238
P0121.jpg,ulfix,ulfix<|im_end|>,cefixime,10,5,0.5,0.46153846153846156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08037400245666504
P0494.jpg,duracef,dura ce f<|im_end|>,duracef,12,0,0.5384615384615384,1.0,1.7142857142857142,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.09485602378845215
P0299.jpg,indo,ibuprofeno<|im_end|>,ibuprofen,17,7,0.25,0.3076923076923077,4.25,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.11004233360290527
P0073.jpg,apeelo,ттахуғı<|im_end|>,nimens,16,5,0.08695652173913049,0.16666666666666663,2.6666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.12514328956604004
P0869.jpg,flugal,higal<|im_end|>,viglimef,13,7,0.2857142857142857,0.2857142857142857,2.1666666666666665,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.08343338966369629
P0491.jpg,algin,algin<|im_end|>,algend,10,2,0.5,0.7272727272727273,2.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.06442475318908691
P0322.jpg,syrup,зупр<|im_end|>,nimens,14,6,0.0,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07392406463623047
P0589.jpg,delanix,delanix<|im_end|>,delanix,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07369756698608398
P0443.jpg,itokine,i+01<ine<|im_end|>,nimens,14,6,0.31999999999999995,0.3076923076923077,2.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.1152048110961914
P0922.jpg,flugal,fluclozepam<|im_end|>,flucloxin,17,6,0.2962962962962963,0.5333333333333333,2.8333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10483551025390625
P0912.jpg,algin,a [g]in<|im_end|>,algend,13,2,0.36363636363636365,0.7272727272727273,2.6,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.1021268367767334
P0360.jpg,normant,normalin<|im_end|>,normal,12,2,0.48,0.7692307692307692,1.7142857142857142,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.05953025817871094
P0790.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.05965232849121094
P0533.jpg,normens,nortriptyline<|im_end|>,triptin,17,7,0.4,0.2857142857142857,2.4285714285714284,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10691976547241211
P0708.jpg,setra,schra<|im_end|>,coragen-d,12,8,0.30000000000000004,0.2857142857142857,2.4,1.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06462740898132324
P0971.jpg,dexter,dextroac<|im_end|>,dexilend,13,4,0.41666666666666663,0.5714285714285714,2.1666666666666665,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0936577320098877
P0588.jpg,flamyd,flamyd<|im_end|>,flamyd,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07400798797607422
P0428.jpg,trilock,tos:100mg<|im_end|>,tomdolin,17,6,0.15384615384615385,0.2666666666666667,2.4285714285714284,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.1428372859954834
P0434.jpg,zo.mups 20,20-mg/s<|im_end|>,algend,15,10,0.14814814814814814,0.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1141061782836914
P0061.jpg,sergel,maxpro<|im_end|>,maxrin d,14,7,0.18181818181818177,0.1428571428571429,2.3333333333333335,1.1666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,0.06471538543701172
P0814.jpg,microgest,micoderm<|im_end|>,inderen,13,7,0.37037037037037035,0.375,1.4444444444444444,0.7777777777777778,1.0,1.0,0.0,0.0,0.0,0.0,0.08328962326049805
P0093.jpg,frulae,frulae<|im_end|>,frulae,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0797891616821289
P0731.jpg,vigorex,vigorex<|im_end|>,vigorex,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07980608940124512
P0292.jpg,avolac,fenziplsde<|im_end|>,fenisen,19,7,0.07692307692307687,0.0,3.1666666666666665,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.14385247230529785
P0962.jpg,xyril,471/1<|im_end|>,nimens,14,6,0.09999999999999998,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.10668659210205078
P0281.jpg,nexe,nexe<|im_end|>,dexilend,10,5,0.4444444444444444,0.5,2.5,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.07412600517272949
P0791.jpg,calboral,ceproja<|im_end|>,cefuroxime,14,8,0.24,0.2222222222222222,1.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09979438781738281
P1084.jpg,nabumet,nabumet<|im_end|>,nabumet,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09882998466491699
P0352.jpg,alben,alben<|im_end|>,albutein,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06129741668701172
P0183.jpg,trilock,trilocar<|im_end|>,triolon,12,3,0.48,0.7142857142857143,1.7142857142857142,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.09145665168762207
